"company_name","job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","skills"
"Bruin",584842,"Data Engineer","United States","Full-time","225000.0","2023-02-06 09:09:40","python"
"Bruin",584842,"Data Engineer","United States","Full-time","225000.0","2023-02-06 09:09:40","c++"
"Bruin",584842,"Data Engineer","United States","Full-time","225000.0","2023-02-06 09:09:40","pandas"
"Cybernetic Search",236847,"Senior Data Engineer","Remote","Full-time","225000.0","2023-09-25 18:00:59","python"
"Cybernetic Search",236847,"Senior Data Engineer","Remote","Full-time","225000.0","2023-09-25 18:00:59","mongodb"
"Cybernetic Search",236847,"Senior Data Engineer","Remote","Full-time","225000.0","2023-09-25 18:00:59","mongodb"
"Cybernetic Search",236847,"Senior Data Engineer","Remote","Full-time","225000.0","2023-09-25 18:00:59","azure"
"Cybernetic Search",236847,"Senior Data Engineer","Remote","Full-time","225000.0","2023-09-25 18:00:59","aws"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","python"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","javascript"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","typescript"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","azure"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","aws"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","snowflake"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","spark"
"Datavant",562251,"Senior Software Engineer","Remote","Full-time","225000.0","2023-11-07 17:33:33","react"
"Understanding Recruitment",202624,"Rust Data Engineer","Remote","Full-time","225000.0","2023-09-05 09:02:44","rust"
"Acceler8 Talent",801317,"Sr. Machine Learning Engineer","Remote","Full-time","225000.0","2023-01-06 14:33:20","tensorflow"
"Acceler8 Talent",801317,"Sr. Machine Learning Engineer","Remote","Full-time","225000.0","2023-01-06 14:33:20","pytorch"
"MongoDB",1260479,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","224000.0","2023-12-12 00:28:47","mongodb"
"MongoDB",1260479,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","224000.0","2023-12-12 00:28:47","mongodb"
"MongoDB",1622062,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","224000.0","2023-12-18 22:09:37","mongodb"
"MongoDB",1622062,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","224000.0","2023-12-18 22:09:37","mongodb"
"MongoDB",303478,"Director of Engineering, ML Platform","Remote","Full-time","222000.0","2023-12-04 20:13:08","python"
"MongoDB",303478,"Director of Engineering, ML Platform","Remote","Full-time","222000.0","2023-12-04 20:13:08","mongodb"
"MongoDB",303478,"Director of Engineering, ML Platform","Remote","Full-time","222000.0","2023-12-04 20:13:08","mongodb"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","python"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","nosql"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","scala"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","java"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","snowflake"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","spark"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","kafka"
"Brightcove",1375618,"Director, Data Engineering (Remote)","Remote","Full-time","221500.0","2023-08-16 07:23:29","kubernetes"
"Guild Education",51653,"Staff Data Engineer","United States","Full-time","221000.0","2023-01-31 09:06:22","snowflake"
"Guild Education",51653,"Staff Data Engineer","United States","Full-time","221000.0","2023-01-31 09:06:22","airflow"
"Guild Education",51653,"Staff Data Engineer","United States","Full-time","221000.0","2023-01-31 09:06:22","gdpr"
"Guild Education",51653,"Staff Data Engineer","United States","Full-time","221000.0","2023-01-31 09:06:22","looker"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","sql"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","python"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","scala"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","java"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","aws"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","spark"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","airflow"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","kafka"
"BrightHire Search Partners Inc.",230799,"Senior Data Engineer","Remote","Full-time","220000.0","2023-10-17 16:07:30","kubernetes"
"MosaicML",4635,"Research Scientist / Research Engineer (Greater NYC Area, NY)","United States","Full-time","220000.0","2023-05-15 07:20:31","go"
"MosaicML",4635,"Research Scientist / Research Engineer (Greater NYC Area, NY)","United States","Full-time","220000.0","2023-05-15 07:20:31","pytorch"
"Harnham",67320,"Staff Data Engineer","Remote","Full-time","220000.0","2023-02-10 20:24:11","sql"
"Harnham",67320,"Staff Data Engineer","Remote","Full-time","220000.0","2023-02-10 20:24:11","python"
"Harnham",67320,"Staff Data Engineer","Remote","Full-time","220000.0","2023-02-10 20:24:11","snowflake"
"Harnham",67320,"Staff Data Engineer","Remote","Full-time","220000.0","2023-02-10 20:24:11","kafka"
"Harnham",67320,"Staff Data Engineer","Remote","Full-time","220000.0","2023-02-10 20:24:11","kubernetes"
